filename,content
001_transcriptions_v3/PN-128-instr-1-table.txt,"[00:00:00 - 00:15:87]: Для начала выберите центральные детали и сложите их вместе, как показано на рисунке. Далее возьмите
[00:16:29 - 00:32:36]: Часть, которая крепится к самому, сказать-то? Ножкам и прикрепите его к остальным деталям.
[00:33:98 - 00:50:06]: А далее вставьте детали в разрезы, отверстия для них, и закрепите болтами. После этого необходимо, ну
[00:50:25 - 01:06:99]: После закрепления нижней части болтами необходимо закрепить также верхнюю часть и установить между горизонтальными ножками несколько держателей.
[01:09:26 - 01:25:33]: Для лучшего скрепления конструкции нужно вставить ещё вертикальные болты и перевернув стол, скрепить их гаечным ключом
"
001_transcriptions_v3/PN-172-instr-1-bench.txt,"[00:00:00 - 00:17:12]: А, так, как собрать скамейку? Как-как собрать скамейку? Э-э, но для начала положи перед собой э-э четыре детали, три длинных тонких дощечки и одну широкую прямоугольную.
[00:17:78 - 00:39:50]: В них нужно вставить специальные болтики, которые будут соединять детали друг с другом. Этих болтиков 10 штук, если что. Они, по-моему, сделаны из дерева. А потом нужно к основному каркасу скамейки присоединить три длинных тонких
[00:39:53 - 00:55:83]: Дощечки. Этот каркас для скамейки выглядит как-как ведро напол- наполненное водой, если что. А-а дальше, после того как мы присоединили эти три дощечки
[00:56:29 - 01:11:42]: Сверху этой конструкции. Ну, тут не совсем сверху. В общем, на-на две дощечки нужно положить плоскую, большую, широкую прямоугольную доску.
[01:12:12 - 01:30:02]: А-а и вставить её в отверстия специальные для этого. И всё это с другой стороны закрепить вторым каркасом для скамейки. Дальше надо не забыть закрутить это всё шурупами такими длинными, их три штуки.
[01:30:24 - 01:45:55]: По три штуки с каждой стороны вроде бы. А-а и закрутить это специальной мини отвёрткой такой. А-а, дальше после этого нужно поставить скамейку на сидушку и закрутить.
[01:45:68 - 02:02:86]: Ещё несколько винтиков, четыре штуки, они ещё тоньше, чем предыдущие. И в конце нужно прикрепить ещё какие-то палки. С двух сторон — четыре штуки.
[02:03:16 - 02:10:50]: Видимо, они для того, чтобы укрепить скамейку. И вот надо восемь шрупов для этого использовать. Всё.
"
001_transcriptions_v3/PN-182-pers-1-party.txt,"[00:00:00 - 00:18:37]: Традиционно праздники мы отмечаем с семьёй. А-а, сначала это были посиделки, которые организовывала бабушка, потом родители. Теперь приходится организовывать нам самим.
[00:19:08 - 00:34:86]: Потому что родителей уже нету. Как правило, мы готовим что-то вкусненькое, причём, а-а, каждая сестра, брат, муж, сват несут своё что-то вкусненькое. Вот.
[00:35:18 - 00:51:28]: Мы много разговариваем. Э-э, если это новогодние праздники, понятно, что это а-а традиционные подарки. А-а, если это религиозные праздники
[00:51:70 - 01:09:08]: То это посещение церкви и потом опять какое-то праздничное, соответствующее застолье, обязательно какой-то, обязательно танец, танцы. И то, что
[01:10:33 - 01:24:15]: В этих мероприятиях участвуют как наши дети с малого возраста, так и старшие поколения, которым сейчас уже за девяносто. И танцуют тоже.
"
001_transcriptions_v3/PD-056-pers-1-present.txt,"[00:00:00 - 00:10:88]: Как сказать? Вот, например, в прошлый Новый год все мои друзья и семья, они договорились по поводу подарка мне.
[00:11:99 - 00:28:06]: И они так ярко это описывали, говорили: «Даш, тебе очень понравится, мы так много всего подготовили». Собственно, они мне дарят простую открытку. Она пятирублёвая из пятёрочки.
[00:28:06 - 00:44:14]: Я вот как-то немного разочаровалась, потому что я подумала, что это просто открытка. Это совершенно не то, не такая грандиозная вещь, которую я ожидала увидеть. Но оказалось, что в этой открытке есть конвертик, там есть деньги.
[00:44:20 - 00:48:05]: И это меня уже, знаете, так воодушевило. Вот это реально круто.
"
001_transcriptions_v3/PN-108-pic-1-winterday.txt,"[00:00:00 - 00:20:44]: Проснувшись сегодня с утра, Стёпа увидел, что на улице выпал первый снег, замело все дорожки. Значит, пришло время идти на улицу. Выйдя на улицу, первым делом он увидел, что снега выпало очень много, практически по колено.
[00:20:93 - 00:40:36]: А значит, можно было заниматься разными весёлыми играми. Он покатался по снегу, сделал снежного ангела. Однако вскоре ему это надоело, он решил слепить снеговика, скатал несколько шариков и слепил-и сделал снеговика. Но не обычного, а в виде медведя.
[00:40:78 - 00:59:17]: И подарил ему свою шапку. Тут неожиданно Стёпу прилетел снежок, что его сильно озадачило и даже скорее расстроило, потому что снежок оказался довольно больно, больно прилетело в голову. Стёг решил отомстить обидчику, однако случайно попала снежком не в того.
[00:59:46 - 01:17:60]: А проходящего мимо человека. Человек, конечно же, тоже разозлился на него за то, что Степа кидается снежками в него просто так и погнал мальчика куда подальше. Тогда Стёп решил заняться чем-то более безопасным, и просто покататься на санках с горки.
[01:18:44 - 01:33:87]: Всё шло хорошо, пока его не заметил полицейский, сказал, что, вообще-то кататься тут нельзя, и сказал ему идти в другое место. Стёпа, как послушный мальчик, пошёл искать другое место, но отовсюду его прогоняли. Потом увидел дворник, который тоже сказал, что
[01:34:10 - 01:50:81]: Неделом занят. Пока что пошёл домой, расстроенный, его ещё и машина катила. А когда добрался до дома и мама наругала, в общем, зимний день у него не особо удался, хотя казалось бы, всё так хорошо начиналось.
"
001_transcriptions_v3/PN-130-pers-1-trip.txt,"[00:00:00 - 00:18:91]: Э-э-э, лучше, лучше начать путешествие. Господи, как тяжело. Ну, если про поездку, то я могу рассказать про то, как этим летом я ездила в лагерь студенческий.
[00:20:06 - 00:40:09]: А-а, это лагерь «Заря», в котором, ну, как бы, люди из разных факультетов приезжают э-э-э в лагерь, а там большое количество разных мероприятий, в которых ты участвуешь как раз-таки для людей, которым нравится какой-то активный образ жизни, я бы сказала.
[00:40:66 - 00:55:68]: Я очень сильно люблю лагеря, поэтому я решила туда поехать. Вот. И-и-и я очень сильно боялась, так как мне казалось, что мне там не может, может не понравиться. Вот. Но это было, наверное
[00:56:57 - 01:12:00]: Лучшие воспоминания о лагере. Я очень люблю лагеря, и этот мне больше всех понравился, потому что, во-первых, из-за того, что всем практически там по 18 лет, это всё чисто по желанию, то есть нет никакого обязательного, ну
[01:12:35 - 01:33:14]: Принуждение к каким-то мероприятиям, как в детских лагерях, большое количество свободы, плюс все, ну, интересно разговаривать с людьми из разных факультетов. И там очень необычные мастер-классы. Например, я делала, я ходила на мастер-класс по мастер-класс по собиранию веников для бани.
[01:33:58 - 01:49:60]: Вот, э-э, это было очень странно. Плюс это помогает, там была благотворительность, я ездила на какую-то благотворительную акцию в монастырь, убирала там сорняки с грядок. Там была какая-то парная йога в воде и, в принципе, йога
[01:50:56 - 01:54:25]: Вот, это всё было очень странно, необычно и очень клёво.
"
001_transcriptions_v3/PN-102-pic-1-advanture.txt,"[00:00:00 - 00:15:64]: — О'кей. — Ты записываешь? — Да. — Окей. Идёт женщина, оставила ребёнка одного на улице. Он сидит, смотрит на меня и вообще не понимает. Ну, как бы это же безответственно.
[00:15:99 - 00:31:77]: А она ему говорит: «Сиди тут, никуда не уходи, из коляски не вылезай». Уходит в какой-то магазин, закрывает дверь, ещё даже не успевает закрыть дверь, ребёнок уже лезет наружу, идёт, топает. Зачем ему в коляске, если он может ходить?
[00:32:16 - 00:47:97]: Он идёт, идёт, э-э, толпа, люди высокие, у людей голов не видно, настолько они высокие. Ребёнку страшно увидеть какую-то огромную собаку, которая больше человека. И собака вся какая-то мохнатая, какая-то
[00:48:54 - 01:04:62]: Грязная, у неё язык свисает. Ребёнку страшно, он бежит дальше, он вообще на проезжую часть выбегает. Или это парковка? Короче, среди машин он бегает, вообще не понимает, чё происходит. Сползает в какую-то трубу э-э
[01:04:83 - 01:23:84]: А там написано: «Опасно не входить». Но он ребёнок, он не умеет читать. Он идёт по этой трубе, идёт, идёт, выходит и приходит обратно к коляске. Но это чужая коляска! Это не его коляска. Он забирается в неё, выходит чужая женщина, думает, что это её ребёнок.
[01:24:45 - 01:27:69]: И уходит с ним. Конец.
"
001_transcriptions_v3/PN-211-pers-1-present.txt,"[00:00:00 - 00:16:58]: Хм. Однажды мне одна моя знакомая подарила проигрыватель, очень крутой виниловый проигрыватель вместе с виниловыми пластинками. Причём я не ожидал этого подарка, потому что никто не знал, что я хотел виниловый проигрыватель. Вот, и она как-то
[00:16:61 - 00:30:54]: Сама так как-то, не знаю, все звёзды сошлись на небе, что она, ей просто в голову пришло подарить мне виниловый проигрыватель, она подарила мне на день рождения виниловый проигрыватель. Всё того, что я никому про это вообще не рассказывал. Я сам думал купить, типа, а в итоге вот она сама подарила.
"
001_transcriptions_v3/PN-145-inst-1-chair.txt,"[00:00:00 - 00:21:41]: Для начала надо найти э-э дощечку, на которой, собственно, сидеть. Найти одну из двух ножек, которые спаянные такие две ножки в одну. Сопоставить их.
[00:21:79 - 00:37:52]: С дырочками на дощечке. Э-э, взять два самореза и прикрутить к дощечке. Затем взять две палочки, и вставить их
[00:37:64 - 00:52:81]: В отверстие в ножке. Затем взять вторую ножку, соединить с палочкой и сопоставить с отверстиями на дощечке, взять
[00:53:91 - 01:10:63]: Ещё два самореза тоже прикрутить. Потом что это? Взять заглушки для палочек, поставить их по бокам.
[01:10:95 - 01:28:33]: Палочки. Взять полотно ткань или что это. И накрутить сначала на одну палочку.
[01:29:02 - 01:45:49]: Потом, а это липучки. Взять полотно с липучками, э-э, закрепить на одной палочке, сложив, скрутив, затем на другой палочке тоже сложи, скрутив.
[01:47:87 - 01:48:80]: Буретка готова.
"
001_transcriptions_v3/PD-076-pers-1-present.txt,"[00:00:00 - 00:17:81]: Подарок собака на Новый год. Я несколько лет её просила, и вот когда училась в пятом классе, мне её подарили.
"
001_transcriptions_v3/PN-158-pic-1-winterday.txt,"[00:00:00 - 00:17:27]: Маленький мальчик смотрел в окно. Смотрел в окно, смотрел и решил пойти погулять. Была зима.
[00:19:13 - 00:35:46]: Он решил слепить какого-то типа медведя, что ли. Слепил даже не боясь простудиться.
[00:36:29 - 00:55:65]: Одел на снежную слепленную медвежью голову свою вязаную тёплую шапку появился другой мальчик в плетней кепке.
[00:55:83 - 01:11:15]: Зимой. Чем-то кинул, что ли он там кирпичом. Мальчик заорал.
[01:12:32 - 01:31:25]: Стоит орёт кипки свалил. Прошла тётя не обратила внимания. Мальчик обратил на неё внимание.
[01:32:13 - 01:47:40]: Кинул ей в спину, в затылок. Тоже в затылок. Тот ему в затылок мальчик кинул чем-то. И тоже в затылок кинул.
[01:49:26 - 02:05:66]: Даже непонятно, может, дядя Тётя или дядя мощной комплекции полный с клюшкой погналась за мальчиком.
[02:06:52 - 02:24:41]: Погнался. Мальчик, понятное дело, сваливает у него появляются санки. Решил покататься на санках. Вот тут какой-то конфликт с дворником.
[02:28:44 - 02:45:60]: С милиционером милиционером что-то показывает, то ли на санках, то ли дворник тоже орёт машину, то ли он на санках. Он шёл вдоль дороги, вёз санки.
[02:45:91 - 03:01:58]: Машина проехала рядом обрызгами, короче. Он припёрся домой весь грязный, сырой. Мама переживает, то ли орёт, то ли чё-нибудь
[03:02:23 - 03:07:74]: Как родел, так и оставим на снежном. Всё.
"
001_transcriptions_v3/PN-109-pic-1-winterday.txt,"[00:00:00 - 00:16:23]: Однажды мальчик Коля проснулся утром очень-очень рано. Он выглянул в окно и увидел, что на улице падает первый снег.
[00:16:93 - 00:37:20]: Он очень обрадовался, быстро оделся и выбежал на улицу скорее играть в снежки, валяться в снегу. Он решил, что будет чудесно слепить первого в этом году снеговика. Он очень старался, и снеговик вышел действительно чудесным.
[00:37:78 - 00:54:36]: Но мальчик Вася, которого все знали как задиру и обидчика всех.
[00:55:54 - 01:11:91]: А-а хороших э-э мальчишек, э-э кинул в него снежком. А-а Коле было очень, очень больно и обидно. Э-э, он решил, а-а отомстить.
[01:12:35 - 01:27:64]: ...и кинулась мешком в ответ, но случайно попал в прохожего. И-и пришлось очень-очень быстро убегать. А Коля, э-э оторвавшись от погони
[01:28:03 - 01:44:11]: А-а, увидел, а-а, чудесную горку и решил покататься здесь на санках. Но полицейский быстро его остановил, так как горка находилась рядом с дорогой, и это было максимально небезопасно.
[01:44:77 - 02:00:04]: А Коля, э-э расстроенный шёл домой. А так как, э-э все дорожки были засыпаны снегом, ему пришлось идти вдоль дороги, и проезжающая мимо машина
[02:00:94 - 02:17:15]: Обрызгала его из лужи мокрого снега, который растаял, пока Коля гулял. И вот Коля вернулся домой, э-э, грустный, расстроенный, ммм
[02:17:71 - 02:22:33]: И при этом его наругала его мама. Всё.
"
001_transcriptions_v3/PN-040-pic-1-adventure.txt,"[00:00:00 - 00:16:56]: Мальчик с бабушкой пошёл в магазин. Бабушка зашла в магазин, мальчик выбрался из коляски, чрез толпу народа пробрался к собаке.
[00:18:99 - 00:31:30]: Выскочил на дорогу, где его чуть не сбили, забрался в канализацию, вернулся в коляску, а бабушка даже ни о чём не знала.
"
001_transcriptions_v3/PN-114-pers-1-trip.txt,"[00:00:00 - 00:15:15]: Эта поездка была году так в двенадцатом. Я со всей своей семьёй, мы решили поехать в Крым внезапно.
[00:15:94 - 00:31:60]: А-а, эта поездка заняла у нас 3 дня на машине, только в одну сторону. И когда мы приехали, мы первым же делом решили пойти в Брестскую крепость.
[00:32:97 - 00:44:49]: Или Братскую, вроде Брестскую крепость. И я иду за своей матерью, я вижу, что вот они передо мной на входе на
[01:09:50 - 01:26:24]: Были не мои родители. И они не останавливались покупать билеты. Таким образом я прошёл в саму крепость, можно сказать, бесплатно. Но потом начались слёзы, сопли, ко мне начали подбегать люди.
[01:27:13 - 01:31:51]: И за билет всё-таки пришлось заплатить.
"
001_transcriptions_v3/PN-320-pers-1-trip.txt,"[00:00:00 - 00:15:82]: Я ездила не так давно в Нижний Новгород к Маше Худяковой на конференцию. И впервые в жизни выступала там с докладом. Было очень страшно. Все данные я обрабатывала в ночь перед выступлением.
[00:16:28 - 00:33:78]: Адреналин мне очень помог собраться. Буквально за 40 минут я освоила построение регрессии их трактовку, несмотря на то, что раньше не получалось, поэтому, можно сказать, это одно из самых запоминающихся путешествий, которое подарило мне осознание того, что
[00:34:60 - 00:36:12]: Всем всё возможно.
"
001_transcriptions_v3/PN-142-pic-1-sportsman.txt,"[00:00:00 - 00:02:49]: 
[00:03:28 - 00:24:24]: Немолодой мужчина с комплексом неполноценности каким-нибудь прошёл мимо своего начальника или какого-то просто человека в большой компании, увидел, как он выглядит, и подумал то, что то, как ты выглядишь, влияет на то, как тебя воспринимают люди. Увидел какое-то объявление о том, что идёт набор в спортзал.
[00:25:14 - 00:39:83]: Посмотрел брошюру и решил записаться. Пришёл на своё первое занятие и решил, что он Геркулес или кто, я не знаю, и начал делать то, что он не знает, как делать в плане выполнения
[00:41:18 - 00:56:79]: Какого-то упражнения не было никакого. Он постеснялся подойти и попросить помощи и решил сам потягать штангу. Э-э, что-то попытался, попытался, у него не получилось. И так, и сяк, и так, и сяк. В итоге только сам себя троммиров-травмировал.
[00:57:49 - 01:13:08]: Подумала: «Ну, может, это просто не моё упражнение». Решила сделаться боксёром. Опять же, ни у кого не попросил помощи, подумал, что он может всё сам, может, всё сам и в итоге сам себе навредил.
[01:13:89 - 01:29:40]: Э-э-э... В итоге у него ничего не получилось, он расстроился, подумал, что это не его, точнее, кому это надо, и всё остальное. Он и так справится. Э-э, передумал ходить в зал, пошёл
[01:29:89 - 01:47:37]: Э-э, к человеку, который действительно может ему помочь, как он думал, и просто визуально себя увеличил, чтобы люди воспринимали его так, как он хочет. Ну, в общем, изменился не внутри.
[01:49:51 - 01:56:33]: Не мышление изменил, а просто внешний виде кем был, тем и остался.
"
001_transcriptions_v3/PN-129-pers-1-trip.txt,"[00:00:00 - 00:15:97]: Самая запоминающаяся поездка, которую я совершала, была этим летом. И запомнилась она лучше всего, просто потому что я в течение очень сильно многих лет никуда не уезжала.
[00:17:42 - 00:33:20]: Поездка была в Беларусь. И запоминающейся она стала не только потому, что совершалась вместе с друзьями-коллегами, э-э-э
[00:34:21 - 00:52:47]: Но и потому, что потому что она в целом состоялась из-за довольно странного стечения обстоятельств.
[00:54:70 - 01:11:76]: Всё началось с экзамена по истории русского языка, где я и одна из коллег придумали стендап про историю древнерусского и древнебелорусского. Оба влюбились в белорусский и решили, что нам
[01:12:00 - 01:29:70]: Надо туда, на родину языка. Параллельно подцепили ещё одного человечка и поехали. Но поездка.
[01:31:03 - 01:50:14]: Получилось не слишком гладкой, потому что всё началось с того, что мы опоздали на поезд из Нижнего Новгорода. Причём у нас были шансы не опоздать, но мы решили подождать коллегу, в итоге
[01:52:85 - 02:09:15]: В итоге нам пришлось покупать новые билеты до Москвы. И из-за этого нам пришлось покупать новые билеты из Москвы, потому что мы не успевали на тот поезд, который должен был привезти нас в итоге мы туда добрались.
[02:14:64 - 02:30:69]: В процессе самого путешествия тоже постоянно были какие-то проблемы из-за того, что мы не умеем планировать время. Но несмотря на это, возможность чуть более
[02:32:81 - 02:47:83]: Чуть большим финанс... С чуть большими финансовыми затратами, чем те, которые мы могли понести, если бы умели планировать. Мы всё равно побыли во всех тех...
[02:48:19 - 03:04:06]: ...музеях и городах, куда хотели съездить. А-а-а... И-и не очень довольны, возвращались назад в Россию, потому что в Беларуси было очень приятно, спокойно. Всё, конец.
"
001_transcriptions_v3/PN-139-instr-1-bench.txt,"[00:00:00 - 00:16:78]: Для того чтобы собрать скамейку, необходимо взять три планки, одну
[00:17:26 - 00:33:27]: Широкую фанеру. Значит, просверлить в планках отверстия, вставить заглушки, в фанере просверлить отверстия, куда должны зайти эти заглушки.
[00:34:45 - 00:48:34]: И собрать между собой планки, вставив в них заглушки, скрепить, соединить все детали, получится скамейка.
"
001_transcriptions_v3/PN-105-instr-1-table.txt,"[00:00:00 - 00:15:16]: А-а, чтобы собрать данный стол, прежде всего нужно, взять основную. А-а, это часть? Ага, поняла. А-а...
[00:15:91 - 00:32:00]: Нужно взять основную хмм скажем, основной кусок большого стекла, большую поверхность из деталей.
[00:33:13 - 00:49:94]: С помощью крепежей прикрутить к ней одну из ножек. Эта ножка должна располагаться
[00:50:31 - 01:05:79]: Перпендикулярно э-э самому длин... Нет, сейчас перпендикулярно самому длинному отрезку, который можно провести через кусок стекла. Соответственно, ножка.
[01:07:10 - 01:22:81]: Тут должна располагаться самая маленькая ножка из двух. А-а, после чего вторая опора у этого стола прикрепляется, во-первых
[01:23:46 - 01:38:69]: Крест-накрест к уже установленной ножке. И-и-и там есть, и фиксируется.
[01:39:61 - 02:00:04]: А-а, ну стекле. После чего нужно. После чего нужно закрепить всё посредством болтиков, винтиков, их нужно
[02:01:66 - 02:18:00]: Закрепить отвёрткой. После чего нужно взять мягкие, как сказать-то, мягкие наклейки на
[02:18:59 - 02:33:71]: Выступающие части ножек, чтобы они не... А, это не мягкие. Я не понимаю, что это. Пусть будут мягкие наклейки, чтобы они не-не поцарапали пол. Пусть будет так.
[02:35:38 - 02:51:93]: А-а. Так. А-а, теперь нужно устанавливать, установить вторую часть стекла, соответственно, поменьше.
[02:52:89 - 03:09:77]: Для этого посередине ножек нужно крутить назовём это шрифтами. Пусть будет так, на которые, соответственно, после этого фиксируется второй кусочек стекла.
[03:11:22 - 03:19:05]: И закрепляется с помощью гаечного ключа, и готовый столб переворачивается и готов к употреблению.
"
001_transcriptions_v3/PN-140-pers-1-present.txt,"[00:00:00 - 00:17:00]: Расскажите про лучше ли самый запоминающийся подарок, который вы получали? Сейчас мне надо будет подумать. Я бы хотела рассказать про что-нибудь сентиментальное, но мне ничего сентиментального не приходит на ум.
[00:17:93 - 00:39:06]: Поэтому расскажу про то, как в прошлом году на девятнадцатый день рождения, где в этом году, получается, в этом году на девятнадцатый день рождения моя подруга подарила мне микроволновку. Это был очень хороший подарок, потому что он был до абсурдного полезным. Хотя, на самом деле, я к тому моменту уже привыкла греть еду на сковороде, но тем не менее. Микроволновка тоже сильно помогла моей жизни.
[00:39:56 - 00:55:38]: Вот. Он был вдвойне запоминающимся, потому что я его очень не ожидала. Он был мне подарен спустя около там двух недель или трёх недель, может, даже после моего дня рождения. И я уже думала, что ну как бы просто там что-то пошло не так.
[00:56:32 - 01:11:00]: Что моя подруга или забила, или у неё реально что-то пошло просто не так, не по плану. И когда она мне сказала, что мой подарок, который она подготовила, всё-таки у неё есть, и вот он там пришёл в магазин и так далее,
[01:11:86 - 01:22:73]: И что она готова ко мне сейчас прийти и его принести. Я была очень удивлена. Я была вдвойне удивлена, когда увидела, как она на каблуках тащит эту микроволновку на второй этаж ко мне домой. Вот.
"
001_transcriptions_v3/PN-123-pers-1-present.txt,"[00:00:00 - 00:17:86]: Так, лучший или самый запоминающийся подарок, который вы получали тяжёлый вопрос на самом деле. Было несколько таких случаев, но я думаю, расскажу про своё четырнадцатилетие.
[00:20:50 - 00:36:95]: А-а, в общем-то, 2018-й год, мы поехали с родителями в Крым в начале лета, так как у меня 8 июня день рождения. Вот. И отмечаем мы в ресторане
[00:38:59 - 00:53:77]: И вдруг неожиданно и приятно мне папа сообщает такую весть, что вот, э-э, Женя, мы берём котёнка. Э-э, да, у нас есть, и так до этого у нас был кот рыжий. Вот. Но
[00:54:16 - 01:10:16]: Родители, так сказать, поддались моим уговорам и решили взять котёнка. Мы взяли Мэйнкуна чёрного. Назвали Дей. Как понимаете, никакой корреляции с английским названием тут нет, потому что он чёрный. Зовут его Дей.
[01:10:75 - 01:14:36]: Ну ничего. Вот. Такой вот подарок.
"
001_transcriptions_v3/PN-155-pers-1-party.txt,"[00:00:00 - 00:15:33]: Наверное, одним из лучших праздников, на котором я была, это был последний Новый год. Потому что до этого несколько лет нам приходилось, в силу некоторых обстоятельств праздновать Новый год только
[00:15:64 - 00:31:99]: ...моей ближайшей семьёй, а в последний год получилось присоединиться также к бабушке с дедушкой, тёте, другим родственникам. Поэтому это был такой по-настоящему семейный праздник. Мы собрались
[00:32:16 - 00:46:94]: Все дома у бабушки вечером. Сначала было застолье, потом, конечно же, мы слушали курантов, встретили Новый год, и затем обменялись подарками.
"
001_transcriptions_v3/PN-131-pic-1-adventure.txt,"[00:00:00 - 00:15:11]: Мама сказала ребёнку ждать её у входа в магазин, но он решил уйти из коляски, чтобы
[00:15:75 - 00:32:21]: Исследовать этот мир. Он прошёл мимо толпы прохожих, и никто его не заметил и не привёл обратно за ручку к маме. Он встретил большую собаку
[00:33:49 - 00:51:75]: Показалось, видимо, ему дружелюбной, потому что он удивительно-удивлённо смотрит на неё, и никто ни на кого не кидается, прошёл сквозь много опасных вещей, типа машин, залез в какую-то трубу, в которую нельзя было залезать.
[00:52:44 - 01:09:87]: Прошёл через всю эту трубу, в общем, очень рискованный мальчик. Его могли убить, или его могло убить, но ничего такого не случилось, и он спокойно вернулся обратно.
[01:10:12 - 01:20:05]: коляску. И никто не заметил его отсутствия. Мама была очень рада, что она вышла и никто никуда не уходил.
"
001_transcriptions_v3/PD-003-instr-1-chair.txt,"[00:00:00 - 00:15:06]: Для начала к доске надо привинтить ножку. К ножке привинтить две маленькие дощечки. Потом к этим дощечкам уже с другой стороны доски привинтить эээ вторую ножку.
[00:16:19 - 00:33:00]: К ножке надо, ну да, привинтить вторую ножку. Потом ей надо привинтить. Потом, в целом, всё готово ещё к стулу надо привинтить.
[00:33:29 - 00:43:58]: Не привинтить, а приклеить какое-то полотенце к полотенцу с двух сторон к дощечкам, и стул готов.
"
001_transcriptions_v3/PN-153-instr-1-table.txt,"[00:00:00 - 00:16:46]: Так, ну сначала надо пронумеровать все детали, то есть номер один с номером два соединить. Вот. Потом по стрелочкам, собственно говоря, вотк- воткнуть номер там четыре, закрепить болтами.
[00:16:90 - 00:31:58]: Вот, э-э, значит, указатели, следуйте указателю, как всё это сделать. Э-э, в различных вариантах, э-э, надо посмотреть в профиль ФАС, то есть на инарукции должно быть отображено.
[00:31:87 - 00:47:28]: Дальше, хмм, при помощи, если надо второго человека, ааа, тоже пронумеровать, куда надо воткнуть и на что завинтить. Дальше, э-э, все болты должны быть в отдельном пакете, пронумерованы также.
[00:47:66 - 01:08:27]: Вот. И каким инструментом собирать, сколько, с какой силой заворачивать? Вот. Дальше, значит, собрать рамку, с рамкой соединить там, э-э, эти ножки, а-а, в определённой последовательности, всё это завинтить, вот, э-э, закрутить.
[01:08:99 - 01:18:71]: И дальше, собственно говоря, перевернуть стол. Вот, проверить прочность, э-э, ну, собственно говоря, наверное, всё.
"
001_transcriptions_v3/PN-121-instr-1-bench.txt,"[00:00:00 - 00:15:99]: Чтобы собрать стол, скамейку, нужно прикрутить. Что это? Деревянные какие-то части. Потом
[00:17:09 - 00:33:69]: Соединить их между квадратом боковым, приделать сидячим место, соединить второй квадрат боковым.
[00:34:25 - 00:50:58]: Привинтить всё болтом, и снизу приделать штучку её тоже привинтить и всё соединить такими винтиками.
[00:52:00 - 00:52:37]: Всё.
"
001_transcriptions_v3/PN-135-instr-1-table.txt,"[00:00:00 - 00:17:09]: А-а, сначала нужно положить круг круг поменьше на круг побольше и-и закрепить их квадратной рамой, которая перпендикулярно вот так этим кругам должна стоять.
[00:18:13 - 00:35:63]: А-а, потом другую раму поставить накрест и тоже закрепить эти два круга так, чтобы в центре прорези, которые у этих у этих прямоугольников есть, чтобы они совместились.
[00:37:02 - 00:55:81]: А-а, нам подкрутить эти ножки или закрепить их чем-то. Потому что, ну, вот в тех местах, в которых эти прямоугольники крест-накрест, в которых они прикасаются к двум кругам
[00:58:99 - 01:14:95]: У каждого из четырёх, э-э-э из этих рам у них есть в общем четыре края, к которым нужно приделать, э-э-э подушечки.
[01:15:31 - 01:31:99]: Круглое, чтобы, видимо, стол не царапал пол. А-а, и-и-и без понятия, что тут требуется. А, я знаю, что здесь требуется. И вкрутить, э-э-э
[01:32:25 - 01:45:24]: Маленькие штучки в середине этих ножек, вот этих прямоугольных ножек, а-а, чтобы на них потом поставить второе, второй круг поменьше, вторую поверхность стола поменьше, которая будет под первой.
[01:46:07 - 02:01:68]: А-а, и когда все эти четыре ножки, а-а, в-все четыре продолговатые штучки в ножке стола будут вкручены, нужно перевернуть стол и, а-а
[02:02:67 - 02:07:04]: Подкрутить их, посмотреть, что всё крепко держится.
"
